,IPO Date,Symbol,Name,IPO Price,IPO Open Price,Shares Outstanding,IPO Market Capitalization,Volume Traded on Opening Day,No. of Employees,Currency,CPI Seasonally Adj,IPO + 1wk,Close Price,Price Change,Price Change 2,Price Up?,diff_exp
699,"Jun 18, 2021",IPSC,Century Therapeutics,20.00,23.265212399540758,54824608,6463929782.578601,2500165,107,USD,268.551,2021-06-25,22.45,2.95,0.9649600276352152,0,3.265212399540758
700,"Jun 22, 2021",GPCO,Golden Path Acquisition,10.00,22.50,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,USD,268.551,2021-06-29,23.953031001000927,0.5907954770386102,1.0645791556000412,1,12.5
701,"Jun 22, 2021",YMM,Full Truck Alliance Co.,19.00,14.60,1085845702,15853347249.2,36954393,4059,CNY,268.551,2021-06-29,16.15,-6.35,1.1061643835616437,1,4.4
702,"Jun 23, 2021",CXM,Sprinklr,16.00,0.19,16625000,3105659.42791125,16185838,2469,USD,268.551,2021-06-30,20.59,5.99,108.36842105263158,1,15.81
703,"Jun 23, 2021",FA,First Advantage,15.00,23.265212399540758,61776702,6463929782.578601,43040,3279.859413202934,CAD,268.551,2021-06-30,0.19355931384,0.00675273171,0.008319688233055665,0,8.265212399540758
704,"Jun 23, 2021",MITA,Coliseum Acquisition,10.00,17.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,268.551,2021-06-30,23.953031001000927,0.5907954770386102,1.4090018235882897,1,7.0
705,"Jun 24, 2021",BHG,Bright Health Group,18.00,12.00,615370214,7384442568,12993977,2056,USD,268.551,2021-07-01,16.85,-0.149999999999999,1.4041666666666668,1,6.0
706,"Jun 24, 2021",MIRO,Miromatrix Medical,9.00,6.30,18221886,114797881.8,3556948,36,USD,268.551,2021-07-01,10.4,-1.6,1.650793650793651,1,2.7
707,"Jun 24, 2021",BON,Bon Natural Life,5.00,23.265212399540758,8000000,6463929782.578601,5381522,87,USD,268.551,2021-07-01,7.46,1.16,0.3206504145282274,0,18.265212399540758
708,"Jun 24, 2021",NLIT,Northern Lights Acquisition,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,268.551,2021-07-01,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
709,"Jun 24, 2021",FTVI,FinTech Acquisition VI,10.00,22.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,268.551,2021-07-01,23.953031001000927,0.5907954770386102,1.088774136409133,1,12.0
710,"Jun 24, 2021",GLUE,Monte Rosa Therapeutics,19.00,41.17,44490215,1831662151.55,3906596,75,USD,268.551,2021-07-01,22.24,0.239999999999998,0.5401991741559388,0,22.17
711,"Jun 24, 2021",DOCS,Doximity,26.00,44.00,23300000,1025200000,17305870,713,USD,268.551,2021-07-01,52.8,11.63,1.2,1,18.0
712,"Jun 24, 2021",CFLT,Confluent,36.00,5.00,23000000,115000000,12012744,1473,USD,268.551,2021-07-01,44.25,0.25,8.85,1,31.0
713,"Jun 24, 2021",GRVI,Grove,0.00,6.00,14208357,85250142,5717725,90,USD,268.551,2021-07-01,5.83,0.83,0.9716666666666667,0,6.0
714,"Jun 25, 2021",ACXP,Acurx Pharmaceuticals,6.00,22.10,9541159,210859613.9,14615533,3,USD,268.551,2021-07-02,5.85,-0.15,0.2647058823529411,0,16.1
715,"Jun 25, 2021",GRPH,Graphite Bio,17.00,22.40,55979002,1253929644.8,3940142,27,USD,268.551,2021-07-02,28.39,6.29,1.2674107142857145,1,5.399999999999999
716,"Jun 25, 2021",GHRS,GH Research,16.00,20.72,50520850,1046792012,1650437,8,USD,268.551,2021-07-02,21.23,-1.17,1.0246138996138996,1,4.719999999999999
717,"Jun 25, 2021",TKNO,Alpha Teknova,16.00,4.50,27111917,122003626.5,3618452,194,USD,268.551,2021-07-02,23.23,2.51,5.162222222222223,1,11.5
718,"Jun 25, 2021",GMVD,G Medical Innovations Holdings,5.00,18.90,186941870.98237368,6463929782.578601,536597.8,3279.859413202934,NA,268.551,2021-07-02,3.64,-0.86,0.19259259259259262,0,13.899999999999999
719,"Jun 25, 2021",MCW,Mister Car Wash,15.00,10.65,296073997,3153188068.05,17712016,5750,USD,268.551,2021-07-02,22.74,3.84,2.1352112676056336,1,4.35
720,"Jun 25, 2021",MF,Missfresh,13.00,14.00,235451492,3296320888,11130645,1429,CNY,268.551,2021-07-02,8.59,-2.06,0.6135714285714285,0,1.0
721,"Jun 25, 2021",ELEV,Elevation Oncology,16.00,23.265212399540758,22822230,6463929782.578601,2234402,8,USD,268.551,2021-07-02,15.33,1.33,0.6589237070667193,0,7.265212399540758
722,"Jun 29, 2021",EOCW,Elliott Opportunity II,10.00,28.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,268.551,2021-07-06,23.953031001000927,0.5907954770386102,0.8554653928928903,0,18.0
723,"Jun 29, 2021",DDL,Dingdong (Cayman),23.50,9.91,236051333,2339268710.03,2471361,3098,CNY,268.551,2021-07-06,26.52,-1.48,2.676084762865792,1,13.59
724,"Jun 29, 2021",GOBI,Gobi Acquisition,10.00,26.25,25000000,656250000,1170744,3279.859413202934,NA,268.551,2021-07-06,9.86,-0.050000000000001,0.3756190476190476,0,16.25
725,"Jun 30, 2021",CVRX,"CVRx, Inc.",18.00,67.01,20345926,1363380501.26,2856070,63,USD,268.551,2021-07-07,20.04,-6.21,0.2990598418146545,0,49.010000000000005
726,"Jun 30, 2021",XMTR,Xometry,44.00,28.00,40197281,1125523868,4616644,380,USD,268.551,2021-07-07,62.75,-4.26000000000001,2.2410714285714284,1,16.0
727,"Jun 30, 2021",AVTE,Aerovate Therapeutics,14.00,46.00,23108072,1062971312,1131225,8,USD,268.551,2021-07-07,17.17,-10.83,0.3732608695652174,0,32.0
728,"Jun 30, 2021",S,SentinelOne,35.00,23.265212399540758,36428568,6463929782.578601,20587281,850,USD,268.551,2021-07-07,51.49,5.49,2.2131755823134625,1,11.734787600459242
729,"Jun 30, 2021",THCP,Thunder Bridge Capital Partners IV,10.00,10.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,268.551,2021-07-07,23.953031001000927,0.5907954770386102,2.395303100100093,1,0.0
730,"Jun 30, 2021",DNAD,Social Capital Suvretta Holdings IV,10.00,25.25,22000000,555500000,3815338,3279.859413202934,NA,268.551,2021-07-07,9.99,-0.01,0.39564356435643566,0,15.25
731,"Jun 30, 2021",INTA,Intapp,26.00,23.265212399540758,58777163,6463929782.578601,4946922,749,USD,268.551,2021-07-07,28.69,3.44,1.2331716344255823,1,2.734787600459242
732,"Jun 30, 2021",LZ,LegalZoom.com,28.00,22.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,268.551,2021-07-07,23.953031001000927,0.5907954770386102,1.088774136409133,1,6.0
733,"Jun 30, 2021",IAS,Integral Ad Science Holding,18.00,16.65,148957021,2480134399.65,8409671,651,USD,268.551,2021-07-07,18.25,-3.75,1.0960960960960962,1,1.3500000000000014
734,"Jun 30, 2021",DIDI,DiDi Global,14.00,23.265212399540758,4823241476,6463929782.578601,288155496,15914,CNY,268.551,2021-07-07,11.91,-4.74,0.5119231148835374,0,9.265212399540758
735,"Jun 30, 2021",MCAF,Mountain Crest Acquisition IV,10.00,10.05,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,268.551,2021-07-07,23.953031001000927,0.5907954770386102,2.383386169253823,1,0.05000000000000071
736,"Jun 30, 2021",DNAC,Social Capital Suvretta Holdings III,10.00,10.03,22000000,220662200,2819642,3279.859413202934,NA,268.551,2021-07-07,9.97,-0.08,0.9940179461615156,0,0.02999999999999936
737,"Jun 30, 2021",DNAB,Social Capital Suvretta Holdings II,10.00,10.10,22000000,222200000,3915972,3279.859413202934,NA,268.551,2021-07-07,10.01,-0.020099999999999,0.9910891089108911,0,0.09999999999999964
738,"Jun 30, 2021",DNAA,Social Capital Suvretta Holdings I,10.00,38.55,22000000,848100000,3815870,3279.859413202934,NA,268.551,2021-07-07,10,-0.1,0.2594033722438392,0,28.549999999999997
739,"Jun 30, 2021",YOU,Clear Secure,31.00,12.26,59240306,726286151.56,9014947,1646,USD,268.551,2021-07-07,41.01,2.46,3.3450244698205545,1,18.740000000000002
740,"Jun 30, 2021",CPOP,"Pop Culture Group Co.,",6.00,15.50,12086923,187347306.5,3578362,40,USD,268.551,2021-07-07,26.26,14,1.694193548387097,1,9.5
741,"Jul 1, 2021",DNUT,Krispy Kreme,17.00,23.265212399540758,163595515,6463929782.578601,40888208,21000,USD,270.981,2021-07-08,18.2,2.7,0.7822838531385709,0,6.265212399540758
742,"Jul 1, 2021",FICV,Frontier Investment,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-08,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
743,"Jul 1, 2021",DRAY,Macondray Capital Acquisition I,10.00,26.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-08,23.953031001000927,0.5907954770386102,0.9212704231154203,0,16.0
744,"Jul 1, 2021",ABOS,Acumen Pharmaceuticals,16.00,12.75,38651795,492810386.25,2246748,7,USD,270.981,2021-07-08,17.78,-8.22,1.3945098039215686,1,3.25
745,"Jul 1, 2021",HEPS,D-MARKET Electronic Services &amp; Trading,0.00,0.03,325998290,9157255.25869255,13978248,2747,TRY,270.981,2021-07-08,14.15,1.4,471.6666666666667,1,0.03
746,"Jul 1, 2021",WAVE,Eco Wave Power Global AB (publ),8.00,11.75,785261701,9226824986.75,31989882.4561404,3279.859413202934,THB,270.981,2021-07-08,0.02411128278,-0.00397860462,0.002052024066382979,0,3.75
747,"Jul 1, 2021",VRAR,The Glimpse Group,0.00,20.00,9553435,191068700,7743269,65,USD,270.981,2021-07-08,9.62,-2.13,0.481,0,20.0
748,"Jul 1, 2021",EVCM,EverCommerce,17.00,23.265212399540758,192483634,6463929782.578601,10207472,1750,USD,270.981,2021-07-08,16.99,-3.01,0.7302748716936438,0,6.265212399540758
749,"Jul 1, 2021",CORS,Corsair Partnering,10.00,23.25,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,270.981,2021-07-08,23.953031001000927,0.5907954770386102,1.0302378925161688,1,13.25
750,"Jul 1, 2021",CURV,Torrid Holdings,21.00,30.56,110000000,3361762614.474,5959016,7308,USD,270.981,2021-07-08,24.8,1.55,0.8115183246073299,0,9.559999999999999
751,"Jul 2, 2021",NYXH,Nyxoah,30.00,10.00,22167609,221676090,14976.921875,3279.859413202934,EUR,270.981,2021-07-09,32.577148615,2.0156703016,3.2577148615,1,20.0
752,"Jul 8, 2021",ALCC,AltC Acquisition,10.00,23.265212399540758,45000000,6463929782.578601,15054506,3279.859413202934,NA,270.981,2021-07-15,9.99,-0.01,0.4293964666403474,0,13.265212399540758
753,"Jul 8, 2021",AGRI,AgriFORCE Growing Systems,5.00,12.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-15,23.953031001000927,0.5907954770386102,1.9960859167500773,1,7.0
754,"Jul 8, 2021",MITQ,Moving iMage Technologies,3.00,23.265212399540758,9866667,6463929782.578601,2479361,18,USD,270.981,2021-07-15,5.49,-6.51,0.23597463482037112,0,20.265212399540758
755,"Jul 8, 2021",RICO,Agrico Acquisition,10.00,23.265212399540758,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-15,23.953031001000927,0.5907954770386102,1.0295642519676178,1,13.265212399540758
756,"Jul 9, 2021",ACRO,Acropolis Infrastructure Acquisition,10.00,42.99,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-16,23.953031001000927,0.5907954770386102,0.557176808583413,0,32.99
757,"Jul 9, 2021",SNTG,Sentage Holdings,5.00,23.265212399540758,14000000,6463929782.578601,784393,29,USD,270.981,2021-07-16,30.71,-12.28,1.319996545598105,1,18.265212399540758
758,"Jul 9, 2021",GLTA,Galata Acquisition,10.00,6.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-16,23.953031001000927,0.5907954770386102,3.9921718335001546,1,4.0
759,"Jul 9, 2021",RNAZ,TransCode Therapeutics,4.00,23.265212399540758,11967074,6463929782.578601,8707334,6,USD,270.981,2021-07-16,3.22,-2.78,0.13840406632451638,0,19.265212399540758
760,"Jul 12, 2021",GWII,Good Works II Acquisition,10.00,8.73,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-19,23.953031001000927,0.5907954770386102,2.743760710309384,1,1.2699999999999996
761,"Jul 13, 2021",UNCY,Unicycive Therapeutics,0.00,10.15,14496854,147143068.1,24494038,1,USD,270.981,2021-07-20,2.85,-5.88,0.28078817733990147,0,10.15
762,"Jul 13, 2021",ARYE,Arya Sciences Acquisition V,10.00,23.265212399540758,13000000,6463929782.578601,1703089,3279.859413202934,NA,270.981,2021-07-20,10.01,-0.140000000000001,0.430256119226214,0,13.265212399540758
763,"Jul 14, 2021",JATT,JATT Acquisition,10.00,5.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-21,23.953031001000927,0.5907954770386102,4.790606200200186,1,5.0
764,"Jul 14, 2021",IINN,Inspira Technologies Oxy B.H.N.,5.51,23.265212399540758,7795790,6463929782.578601,6621681,15,USD,270.981,2021-07-21,4.53,-0.47,0.19471131069877617,0,17.75521239954076
765,"Jul 15, 2021",TCBS,Texas Community Bancshares,0.00,30.74,3257759,100143511.66,8826445.560271332,62,USD,270.981,2021-07-22,15.2844,0.5907954770386102,0.4972153545868575,0,30.74
766,"Jul 15, 2021",SGHT,Sight Sciences,24.00,23.265212399540758,45266436,6463929782.578601,5842401,184,USD,270.981,2021-07-22,37.35,6.61,1.6054012041058034,1,0.7347876004592422
767,"Jul 15, 2021",UPTD,TradeUP Acquisition,10.00,15.42,186941870.98237368,6463929782.578601,8826445.560271332,3,NA,270.981,2021-07-22,23.953031001000927,0.5907954770386102,1.5533742542802158,1,5.42
768,"Jul 15, 2021",SERA,Sera Prognostics,16.00,12.50,29103682,363796025,3303787,76,USD,270.981,2021-07-22,10.08,-5.34,0.8064,0,3.5
769,"Jul 15, 2021",PBBK,PB Bankshares,0.00,22.50,2777250,62488125,540192,41,USD,270.981,2021-07-22,13.2438,0.7438,0.5886133333333333,0,22.5
770,"Jul 15, 2021",RPID,Rapid Micro Biosystems,20.00,17.00,33087232,562482944,3652159,160,USD,270.981,2021-07-22,21.01,-1.49,1.2358823529411767,1,3.0
771,"Jul 15, 2021",FXLV,F45 Training Holdings,16.00,13.15,90554571,1190792608.65,9713475,122,USD,270.981,2021-07-22,15.7,-1.3,1.193916349809886,1,2.8499999999999996
772,"Jul 15, 2021",MCG,Membership Collective Group,14.00,23.265212399540758,60461812,6463929782.578601,8667310,4815,USD,270.981,2021-07-22,11,-2.15,0.47280892222660875,0,9.265212399540758
773,"Jul 15, 2021",CLAQ,CleanTech Acquisition,10.00,28.00,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-22,23.953031001000927,0.5907954770386102,0.8554653928928903,0,18.0
774,"Jul 15, 2021",PECO,Phillips Edison &amp; Company,28.00,12.00,93640000,1123680000,562517.083333333,300,USD,270.981,2021-07-22,27.72,-0.280000000000001,2.31,1,16.0
775,"Jul 16, 2021",TCRX,TScan Therapeutics,15.00,20.00,23938366,478767320,1949799,61,USD,270.981,2021-07-23,10.04,-1.96,0.502,0,5.0
776,"Jul 16, 2021",BLND,Blend Labs,18.00,17.50,208677071,3651848742.5,10160357,577,USD,270.981,2021-07-23,17.48,-2.52,0.9988571428571429,0,0.5
777,"Jul 16, 2021",IMGO,Imago BioSciences,16.00,13.00,32115655,417503515,3092941,17,USD,270.981,2021-07-23,16.58,-0.920000000000002,1.2753846153846153,1,3.0
778,"Jul 16, 2021",BLFY,Blue Foundry Bancorp,0.00,23.265212399540758,27772500,6463929782.578601,4172911,168,USD,270.981,2021-07-23,12.7,-0.300000000000001,0.5458793920252665,0,23.265212399540758
779,"Jul 16, 2021",APAC,Stonebridge Acquisition,10.00,14.35,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-23,23.953031001000927,0.5907954770386102,1.6692007666202737,1,4.35
780,"Jul 16, 2021",BRDG,Bridge Investment Group Holdings,16.00,16.00,21752811,348044976,8498465,1650,USD,270.981,2021-07-23,15.85,1.5,0.990625,0,0.0
781,"Jul 16, 2021",ERAS,Erasca,16.00,12.00,116142968,1393715616,4480343,102,USD,270.981,2021-07-23,19.12,3.12,1.5933333333333335,1,4.0
782,"Jul 16, 2021",RGC,Regencell Bioscience Holdings,9.50,16.65,12642105,210491048.25,956112,14,USD,270.981,2021-07-23,9.15,-2.85,0.5495495495495496,0,7.149999999999999
783,"Jul 16, 2021",STVN,Stevanato Group S.p.A.,21.00,23.265212399540758,33084725,6463929782.578601,12538607,4344,EUR,270.981,2021-07-23,20.34,3.69,0.8742666798262929,0,2.265212399540758
784,"Jul 20, 2021",TRTL,TortoiseEcofin Acquisition III,10.00,7.70,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-27,23.953031001000927,0.5907954770386102,3.110783246883237,1,2.3
785,"Jul 20, 2021",HCWB,HCW Biologics,8.00,12.34,35650520,439927416.8,3225481,40,USD,270.981,2021-07-27,5.41,-2.29,0.43841166936790926,0,4.34
786,"Jul 21, 2021",PFTA,Portage Fintech Acquisition,10.00,45.26,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-07-28,23.953031001000927,0.5907954770386102,0.5292317941007717,0,35.26
787,"Jul 21, 2021",LAW,CS Disco,32.00,6.70,56378863,377738382.1,4937560,336,USD,270.981,2021-07-28,40.5,-4.76,6.044776119402985,1,25.3
788,"Jul 21, 2021",VEEE,"Twin Vee PowerCats, Co.",6.00,28.00,7000000,196000000,11655260,85,USD,270.981,2021-07-28,4.76,-1.94,0.16999999999999998,0,22.0
789,"Jul 21, 2021",PYCR,Paycor HCM,23.00,25.10,171302784,4299699878.4,10593568,3279.859413202934,USD,270.981,2021-07-28,27.3,-0.699999999999999,1.0876494023904382,1,2.1000000000000014
790,"Jul 21, 2021",VTEX,VTEX,19.00,11.40,71389544,813840801.6,10455878,1486,USD,270.981,2021-07-28,24.48,-0.620000000000001,2.1473684210526316,1,7.6
791,"Jul 21, 2021",KLTR,Kaltura,10.00,25.60,124086602,3176617011.2,6542925,408,USD,270.981,2021-07-28,11.29,-0.110000000000001,0.44101562499999997,0,15.600000000000001
792,"Jul 22, 2021",RYAN,Ryan Specialty Group Holdings,23.50,12.50,106488770,1331109625,15891994,3338,USD,270.981,2021-07-29,29.39,3.79,2.3512,1,11.0
793,"Jul 22, 2021",ZVIA,Zevia PBC,14.00,23.05,34416450,793299172.5,4666601,15,USD,270.981,2021-07-29,13.47,0.970000000000001,0.5843817787418655,0,9.05
794,"Jul 22, 2021",INST,Instructure Holdings,20.00,21.34,138500000,2955590000,2949721,1110,NA,270.981,2021-07-29,19.54,-3.51,0.915651358950328,0,1.3399999999999999
795,"Jul 22, 2021",ABSI,Absci,16.00,29.60,90375022,2675100651.2,2545378,169,USD,270.981,2021-07-29,28.54,7.2,0.9641891891891892,0,13.600000000000001
796,"Jul 22, 2021",BASE,Couchbase,24.00,10.40,41411931,430684082.4,5884350,597,USD,270.981,2021-07-29,29.32,-0.280000000000001,2.819230769230769,1,13.6
797,"Jul 22, 2021",ZENV,Zenvia,13.00,18.45,15584325,287530796.25,5429339,491,BRL,270.981,2021-07-29,11,0.6,0.5962059620596206,0,5.449999999999999
798,"Jul 23, 2021",SOPH,SOPHiA GENETICS,18.00,23.265212399540758,63338111,6463929782.578601,2567365,462,USD,270.981,2021-07-30,15.65,-2.8,0.6726781484405843,0,5.265212399540758
799,"Jul 23, 2021",BLNG,Belong Acquisition,10.00,8.25,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,270.981,2021-07-30,23.953031001000927,0.5907954770386102,2.9033976970910214,1,1.75
800,"Jul 23, 2021",GAMB,Gambling.com Group,8.00,20.20,33806422,682889724.4,4054303,145,USD,270.981,2021-07-30,7,-1.25,0.34653465346534656,0,12.2
801,"Jul 23, 2021",CTKB,Cytek Biosciences,17.00,17.65,130808856,2308776308.4,3174300,429,USD,270.981,2021-07-30,22.18,1.98,1.256657223796034,1,0.6499999999999986
802,"Jul 23, 2021",CRBU,Caribou Biosciences,16.00,11.20,56709191,635142939.2,6816090,76,USD,270.981,2021-07-30,16.2,-1.45,1.4464285714285714,1,4.800000000000001
803,"Jul 23, 2021",XPOF,Xponential Fitness,12.00,21.70,22994044,498970754.8,4026343,600,USD,270.981,2021-07-30,11.72,0.520000000000001,0.5400921658986175,0,9.7
804,"Jul 23, 2021",CNM,Core &amp; Main,20.00,20.00,240687986,4813759720,10130415,3700,USD,270.981,2021-07-30,26.5,4.8,1.325,1,0.0
805,"Jul 23, 2021",OB,Outbrain,20.00,10.75,53855531,578946958.25,3945105,863,USD,270.981,2021-07-30,19.62,-0.379999999999999,1.8251162790697675,1,9.25
806,"Jul 23, 2021",USCB,U.S. Century Bank,0.00,23.265212399540758,186941870.98237368,6463929782.578601,1346696,3279.859413202934,NA,270.981,2021-07-30,10.65,-0.1,0.45776500197394393,0,23.265212399540758
807,"Jul 27, 2021",ALPA,Alpha Healthcare Acquisition III,10.00,8.24,186941870.98237368,6463929782.578601,8826445.560271332,2,NA,270.981,2021-08-03,23.953031001000927,0.5907954770386102,2.906921237985549,1,1.7599999999999998
808,"Jul 27, 2021",CADL,Candel Therapeutics,8.00,23.265212399540758,27798454,6463929782.578601,2273525,50,USD,270.981,2021-08-03,7.5,-0.74,0.32236971969996053,0,15.265212399540758
809,"Jul 27, 2021",WRAC,Williams Rowland Acquisition,10.00,141.40,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-08-03,23.953031001000927,0.5907954770386102,0.16939908770156242,0,131.4
810,"Jul 28, 2021",DUOL,Duolingo,102.00,23.265212399540758,11293655,6463929782.578601,2887918,400,USD,270.981,2021-08-04,141.5,0.099999999999994,6.082042045005922,1,78.73478760045924
811,"Jul 28, 2021",APTM,Alpha Partners Technology Merger,10.00,9.85,186941870.98237368,6463929782.578601,8826445.560271332,3279.859413202934,NA,270.981,2021-08-04,23.953031001000927,0.5907954770386102,2.4317797970559316,1,0.15000000000000036
812,"Jul 28, 2021",DALS,DA32 Life Science Tech Acquisition,10.00,16.00,20000000,320000000,3876049,3279.859413202934,NA,270.981,2021-08-04,9.99,0.140000000000001,0.624375,0,6.0
813,"Jul 28, 2021",SNPO,Snap One Holdings,18.00,3.09,74725605,230797860.995019,5977288,1302,USD,270.981,2021-08-04,18,2,5.825242718446602,1,14.91
